Station,District LGD Code,District,Tehsil,Latitude,Longitude,Data Acquisition Time,Manual Daily Rainfall (mm),
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,19-07-2023 08:30,30,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,20-07-2023 08:30,1,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,21-07-2023 08:30,1,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,22-07-2023 08:30,55,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,23-07-2023 08:30,2,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,25-07-2023 08:30,29,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,26-07-2023 08:30,33,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,27-07-2023 08:30,19,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,28-07-2023 08:30,39,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,29-07-2023 08:30,1.2,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,8/1/2023 8:30,2,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,8/2/2023 8:30,6,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,8/3/2023 8:30,27,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,8/4/2023 8:30,18,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,8/5/2023 8:30,2,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,18-08-2023 08:30,68,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,20-08-2023 08:30,16,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,21-08-2023 08:30,1,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,24-08-2023 08:30,2,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,9/1/2023 8:30,7,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,9/6/2023 8:30,76,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,9/7/2023 8:30,27,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,9/8/2023 8:30,20,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,9/9/2023 8:30,144,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,9/10/2023 8:30,15,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,9/11/2023 8:30,6,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,13-09-2023 08:30,1,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,16-09-2023 08:30,13,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,10/1/2023 8:00,93,
Ramtek,484,Nagpur,RAMTEK,21.39361111,79.33027778,10/1/2023 8:30,93,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,6/8/2021 8:30,7.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,6/9/2021 8:30,13.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,6/11/2021 8:30,19.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,6/12/2021 8:30,23,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,13-06-2021 08:30,9.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,14-06-2021 08:30,2.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,15-06-2021 08:30,21.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,16-06-2021 08:30,5.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,18-06-2021 08:30,7.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,19-06-2021 08:30,4.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,21-06-2021 08:30,7,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,23-06-2021 08:30,22.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,24-06-2021 08:30,3.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,25-06-2021 08:30,11.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,27-06-2021 08:30,5.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,28-06-2021 08:30,34.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,7/8/2021 8:30,7.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,7/9/2021 8:30,13.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,7/11/2021 8:30,19.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,7/12/2021 8:30,23,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,14-07-2021 08:30,37.4,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,15-07-2021 08:30,5.4,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,21-07-2021 08:30,11.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,22-07-2021 08:30,9.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,23-07-2021 08:30,47.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,24-07-2021 08:30,7.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,25-07-2021 08:30,36.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,26-07-2021 08:30,3.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,27-07-2021 08:30,7.4,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,29-07-2021 08:30,13.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,31-07-2021 08:30,27,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,8/5/2021 8:30,19.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,8/6/2021 8:30,11.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,17-08-2021 08:30,23.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,18-08-2021 08:30,9.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,19-08-2021 08:30,7.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,20-08-2021 08:30,6.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,29-08-2021 08:30,7.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,30-08-2021 08:30,6.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,9/1/2021 8:30,11.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,9/2/2021 8:30,9.4,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,9/4/2021 8:30,13,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,9/5/2021 8:30,23.4,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,9/6/2021 8:30,5.4,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,9/8/2021 8:30,17.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,9/11/2021 8:30,21.4,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,14-09-2021 08:30,7.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,21-09-2021 08:30,8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,22-09-2021 08:30,17,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,28-09-2021 08:30,3.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,29-09-2021 08:30,14.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,10/2/2021 8:30,16.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,10/3/2021 8:30,23.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,17-10-2021 08:30,7,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,15-06-2022 08:30,4.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,16-06-2022 08:30,37.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,17-06-2022 08:30,2.4,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,21-06-2022 08:30,23.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,22-06-2022 08:30,13.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,24-06-2022 08:30,15.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,27-06-2022 08:30,3.4,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,30-06-2022 08:30,42.4,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,7/1/2022 8:30,11.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,7/3/2022 8:30,9.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,7/4/2022 8:30,23.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,7/5/2022 8:30,31.4,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,7/7/2022 8:30,29.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,7/8/2022 8:30,14,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,7/9/2022 8:30,13.4,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,7/10/2022 8:30,52.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,7/11/2022 8:30,53,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,7/12/2022 8:30,37.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,13-07-2022 08:30,56,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,14-07-2022 08:30,77.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,15-07-2022 08:30,9.4,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,16-07-2022 08:30,11.4,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,17-07-2022 08:30,7,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,18-07-2022 08:30,82,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,19-07-2022 08:30,17.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,20-07-2022 08:30,9.4,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,21-07-2022 08:30,4.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,23-07-2022 08:30,37.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,24-07-2022 08:30,4.7,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,27-07-2022 08:30,8.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,29-07-2022 08:30,11.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,30-07-2022 08:30,27.4,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,31-07-2022 08:30,13.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,8/5/2022 8:30,4.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,8/6/2022 8:30,7.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,8/7/2022 8:30,37.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,8/8/2022 8:30,71.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,8/9/2022 8:30,29,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,8/10/2022 8:30,33.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,8/11/2022 8:30,13,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,8/12/2022 8:30,9.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,14-08-2022 08:30,7.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,15-08-2022 08:30,32.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,16-08-2022 08:30,5.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,24-08-2022 08:30,7.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,30-08-2022 08:30,5.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,9/4/2022 8:30,17.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,9/5/2022 8:30,23.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,9/8/2022 8:30,7.4,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,9/11/2022 8:30,9.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,9/12/2022 8:30,39.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,13-09-2022 08:30,17.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,17-09-2022 08:30,14.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,20-09-2022 08:30,11.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,21-09-2022 08:30,20.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,22-09-2022 08:30,7,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,27-09-2022 08:30,7.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,29-09-2022 08:30,9.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,10/6/2022 8:30,3.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,10/10/2022 8:30,7.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,10/11/2022 8:30,13.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,13-10-2022 08:30,9.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,14-10-2022 08:30,5.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,16-10-2022 08:30,17.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,18-10-2022 08:30,3.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,23-06-2023 08:30,2.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,24-06-2023 08:30,6.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,26-06-2023 08:30,7.4,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,27-06-2023 08:30,11.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,28-06-2023 08:30,5.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,7/5/2023 8:30,12.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,7/9/2023 8:30,21.4,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,7/11/2023 8:30,13.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,7/12/2023 8:30,9.4,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,15-07-2023 08:30,7.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,16-07-2023 08:30,39.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,17-07-2023 08:30,13.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,18-07-2023 08:30,7,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,19-07-2023 08:30,23.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,20-07-2023 08:30,6.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,21-07-2023 08:30,19.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,22-07-2023 08:30,43.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,25-07-2023 08:30,9.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,27-07-2023 08:30,27.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,28-07-2023 08:30,19.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,31-07-2023 08:30,7.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,8/3/2023 8:30,5.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,8/4/2023 8:30,13.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,8/6/2023 8:30,7.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,18-08-2023 08:30,6.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,19-08-2023 08:30,27.4,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,20-08-2023 08:30,32.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,21-08-2023 08:30,11.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,22-08-2023 08:30,5.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,25-08-2023 08:30,6.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,9/4/2023 8:30,23.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,9/6/2023 8:30,13.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,9/11/2023 8:30,27.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,14-09-2023 08:30,29.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,15-09-2023 08:30,23,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,16-09-2023 08:30,7.4,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,21-09-2023 08:30,19.4,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,22-09-2023 08:30,13.2,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,23-09-2023 08:30,10.8,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,27-09-2023 08:30,43.6,
Ratnapur,473,Chandrapur,SINDEWAHI,20.35055556,79.57083333,30-09-2023 08:30,37.8,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,6/3/2021 8:30,4,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,6/9/2021 8:30,3,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,6/10/2021 8:30,2,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,6/11/2021 8:30,24,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,6/12/2021 8:30,21,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,14-06-2021 08:30,7,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,15-06-2021 08:30,4,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,16-06-2021 08:30,56,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,17-06-2021 08:30,3,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,18-06-2021 08:30,7,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,25-06-2021 08:30,8,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,26-06-2021 08:30,5,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,27-06-2021 08:30,41,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,28-06-2021 08:30,6,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,29-06-2021 08:30,9,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,7/1/2021 8:30,5,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,7/8/2021 8:30,4,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,7/11/2021 8:30,57,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,7/12/2021 8:30,20,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,13-07-2021 08:30,15,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,14-07-2021 08:30,5,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,15-07-2021 08:30,3,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,20-07-2021 08:30,10,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,21-07-2021 08:30,7,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,22-07-2021 08:30,20,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,23-07-2021 08:30,11,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,24-07-2021 08:30,3,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,25-07-2021 08:30,2,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,27-07-2021 08:30,2,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,29-07-2021 08:30,10,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,8/1/2021 8:30,5,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,8/3/2021 8:30,7,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,8/4/2021 8:30,9,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,8/6/2021 8:30,15,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,17-08-2021 08:30,68,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,18-08-2021 08:30,57,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,19-08-2021 08:30,14,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,24-08-2021 08:30,45,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,30-08-2021 08:30,4,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,31-08-2021 08:30,42,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,9/1/2021 8:30,5,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,9/3/2021 8:30,7,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,9/4/2021 8:30,9,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,9/5/2021 8:30,15,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,9/7/2021 8:30,61,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,9/8/2021 8:30,15,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,9/9/2021 8:30,2,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,9/10/2021 8:30,4,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,9/11/2021 8:30,63,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,9/12/2021 8:30,3,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,15-09-2021 08:30,6,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,16-09-2021 08:30,2,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,17-09-2021 08:30,3,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,19-09-2021 08:30,1,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,22-09-2021 08:30,15,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,24-09-2021 08:30,34,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,25-09-2021 08:30,7,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,26-09-2021 08:30,38,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,27-09-2021 08:30,4,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,28-09-2021 08:30,48,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,29-09-2021 08:30,5,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,16-10-2021 08:30,18,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,17-10-2021 08:30,58,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,18-10-2021 08:30,7,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,25-05-2022 08:30,2,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,6/4/2022 8:30,5.6,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,16-06-2022 08:30,10.2,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,18-06-2022 08:30,7.4,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,20-06-2022 08:30,17,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,28-06-2022 08:30,8.2,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,7/2/2022 8:30,5,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,7/3/2022 8:30,20.2,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,7/4/2022 8:30,28,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,7/5/2022 8:30,24.4,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,7/6/2022 8:30,12,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,7/8/2022 8:30,30.2,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,7/9/2022 8:30,22,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,7/10/2022 8:30,48,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,7/11/2022 8:30,18,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,7/12/2022 8:30,29.4,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,13-07-2022 08:30,35,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,14-07-2022 08:30,54.2,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,17-07-2022 08:30,10.4,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,18-07-2022 08:30,26,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,19-07-2022 08:30,6.4,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,22-07-2022 08:30,14.2,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,23-07-2022 08:30,4,
Rui,500,Yavatmal,YAVATMAL,20.16611111,78.0525,24-07-2022 08:30,16,
